CustomerKey,age_group
1391155,Middle Age
1391230,Adult
1391234,Adult
1391462,Middle Age
1391759,Adult
1392092,Young Adults
1392223,Senior
1392224,Young Adults
1392332,Adult
1392371,Young Adults
1392468,Middle Age
1392666,Young Adults
1392941,Young Adults
1393169,Middle Age
1393392,Senior
1393425,Adult
1393738,Young Adults
1394326,Middle Age
1394327,Middle Age
1394461,Young Adults
1394921,Young Adults
1394970,Adult
1395293,Senior
1395383,Senior
1395434,Adult
1395464,Adult
1395483,Young Adults
1395823,Middle Age
1396425,Senior
1396464,Senior
1397180,Middle Age
1397271,Adult
1397593,Middle Age
1397652,Senior
1397681,Young Adults
1398115,Senior
1398124,Young Adults
1398193,Adult
1398592,Senior
1398769,Adult
1398804,Adult
1398957,Teen
1399159,Adult
1399298,Middle Age
1399330,Adult
1399512,Adult
1399626,Young Adults
1400159,Senior
1400201,Young Adults
1400238,Young Adults
1400564,Middle Age
1400721,Young Adults
1401111,Young Adults
1401197,Young Adults
1401276,Senior
1401419,Middle Age
1401445,Young Adults
1401578,Adult
1401657,Adult
1401888,Adult
1402036,Senior
1402096,Young Adults
1402107,Young Adults
1402689,Middle Age
1402712,Young Adults
1402836,Middle Age
1402912,Middle Age
1403355,Adult
1403485,Senior
1403777,Adult
1404266,Young Adults
1404328,Senior
1404342,Senior
1404633,Adult
1404813,Senior
1404840,Middle Age
1404845,Senior
1404905,Adult
1405059,Senior
1405105,Senior
1405180,Adult
1405663,Adult
1405778,Young Adults
1406079,Young Adults
1406094,Senior
1406178,Senior
1406216,Adult
1406231,Senior
1406321,Young Adults
1406481,Young Adults
1406906,Senior
1407125,Adult
1407128,Young Adults
1407493,Adult
1407506,Senior
1407573,Middle Age
1407578,Young Adults
1407626,Middle Age
1408283,Young Adults
1408372,Middle Age
1408415,Middle Age
1408432,Middle Age
1408551,Middle Age
1409017,Adult
1409340,Young Adults
1409410,Adult
1409629,Young Adults
1409729,Teen
1409986,Senior
1409991,Middle Age
1410080,Middle Age
1410180,Middle Age
1410305,Middle Age
1410327,Adult
1410466,Senior
1410514,Middle Age
1410548,Senior
1410778,Adult
1410879,Adult
1410945,Young Adults
1411031,Young Adults
1411283,Senior
1411409,Adult
1411591,Senior
1411618,Young Adults
1411747,Middle Age
1411860,Adult
1411952,Young Adults
1411983,Senior
1412534,Senior
1412576,Senior
1412593,Young Adults
1412621,Senior
1412767,Middle Age
1412783,Senior
1412880,Adult
1412897,Senior
1412924,Middle Age
1412934,Middle Age
1412994,Young Adults
1413042,Young Adults
1413086,Adult
1413539,Middle Age
1413691,Adult
1413758,Senior
1413890,Young Adults
1414050,Senior
1414205,Adult
1414215,Young Adults
1414226,Adult
1414241,Senior
1414248,Senior
1414295,Adult
1414525,Middle Age
1414666,Young Adults
1414773,Adult
1414914,Senior
1415255,Adult
1415385,Middle Age
1415440,Adult
1415442,Adult
1415483,Middle Age
1415490,Senior
1415607,Teen
1416025,Middle Age
1416154,Senior
1416469,Senior
1416511,Adult
1416930,Senior
1416995,Young Adults
1417165,Senior
1417542,Young Adults
1417576,Middle Age
1417693,Young Adults
1417781,Senior
1418096,Young Adults
1418109,Adult
1418119,Young Adults
1418121,Young Adults
1418131,Senior
1418168,Adult
1418448,Senior
1418528,Young Adults
1418618,Young Adults
1418842,Adult
1418976,Senior
1418988,Middle Age
1419155,Middle Age
1419500,Middle Age
1419573,Senior
1419594,Senior
1419863,Middle Age
1420081,Senior
1420133,Senior
1420237,Middle Age
1420473,Senior
1420774,Senior
1420996,Middle Age
1421393,Young Adults
1421506,Senior
1421626,Middle Age
1421877,Young Adults
1421881,Adult
1421890,Middle Age
1421952,Adult
1422140,Young Adults
1422175,Senior
1422363,Senior
1422377,Adult
1422501,Middle Age
1422569,Young Adults
1422773,Young Adults
1422903,Senior
1423539,Adult
1423675,Adult
1423826,Young Adults
1423836,Young Adults
1424211,Senior
1424341,Senior
1424488,Adult
1424915,Adult
1425175,Young Adults
1425307,Senior
1425323,Adult
1425386,Young Adults
1425437,Young Adults
1425449,Middle Age
1425577,Young Adults
1425887,Middle Age
1426096,Adult
1426124,Middle Age
1426220,Middle Age
1426290,Adult
1426777,Young Adults
1427026,Senior
1427132,Young Adults
1427309,Senior
1427357,Middle Age
1427596,Senior
1427869,Senior
1428088,Senior
1428180,Adult
1428214,Young Adults
1428309,Senior
1428776,Teen
1428812,Senior
1428814,Adult
1429222,Adult
1429300,Senior
1429357,Teen
1429587,Adult
1429691,Young Adults
1429765,Middle Age
1429878,Middle Age
1430214,Young Adults
1430321,Adult
1430625,Senior
1430661,Middle Age
1430718,Teen
1430890,Adult
1430917,Senior
1430923,Adult
1431002,Middle Age
1431209,Middle Age
1431630,Middle Age
1431715,Middle Age
1431767,Middle Age
1431908,Middle Age
1431986,Adult
1432139,Senior
1432379,Young Adults
1432419,Senior
1432652,Senior
1432706,Adult
1432834,Middle Age
1432907,Adult
1433136,Senior
1433216,Middle Age
1433269,Senior
1433344,Adult
1433389,Young Adults
1433539,Middle Age
1433584,Senior
1433628,Young Adults
1433844,Adult
1433991,Senior
1434399,Senior
1434562,Young Adults
1435081,Adult
1435185,Young Adults
1435339,Senior
1435532,Senior
1435829,Middle Age
1436054,Adult
1436124,Adult
1436157,Middle Age
1436857,Middle Age
1436891,Middle Age
1437052,Adult
1437117,Senior
1437127,Adult
1437243,Middle Age
1437275,Adult
1437592,Young Adults
1437644,Senior
1437943,Senior
1437958,Young Adults
1437978,Adult
1438050,Senior
1438329,Middle Age
1438425,Senior
1438477,Senior
1438489,Middle Age
1438900,Young Adults
1438951,Senior
1439027,Adult
1439472,Adult
1439502,Senior
1439788,Young Adults
1440032,Teen
1440047,Young Adults
1440061,Young Adults
1440062,Adult
1440084,Adult
1440349,Adult
1440476,Middle Age
1440748,Young Adults
1440753,Middle Age
1440889,Middle Age
1441210,Adult
1441326,Teen
1441384,Adult
1441657,Adult
1441731,Adult
1442048,Senior
1442274,Young Adults
1442358,Middle Age
1442626,Teen
1442640,Adult
1442830,Senior
1442886,Young Adults
1442911,Young Adults
1443446,Senior
1443641,Senior
1443682,Senior
1444352,Young Adults
1444672,Adult
1444831,Young Adults
1444901,Young Adults
1444903,Senior
1445061,Middle Age
1445115,Middle Age
1445195,Senior
1445497,Adult
1445597,Senior
1445735,Young Adults
1446473,Middle Age
1446919,Senior
1447016,Senior
1447394,Middle Age
1447556,Young Adults
1448062,Young Adults
1448213,Adult
1448404,Middle Age
1448408,Adult
1448602,Adult
1448616,Senior
1448778,Senior
1449155,Adult
1449187,Senior
1449784,Adult
1449949,Adult
1450086,Middle Age
1450137,Young Adults
1450225,Young Adults
1450245,Middle Age
1450286,Middle Age
1450826,Teen
1451193,Middle Age
1451236,Teen
1451323,Middle Age
1451427,Middle Age
1451431,Senior
1451466,Adult
1451748,Senior
1451764,Adult
1451784,Senior
1451919,Young Adults
1451966,Adult
1452039,Adult
1452458,Young Adults
1453090,Senior
1453297,Adult
1453389,Middle Age
1453427,Middle Age
1453451,Senior
1453679,Senior
1453776,Young Adults
1453868,Senior
1454131,Young Adults
1454138,Young Adults
1454163,Young Adults
1454248,Senior
1454859,Adult
1454940,Adult
1454988,Young Adults
1455360,Middle Age
1455437,Middle Age
1456036,Senior
1456078,Senior
1456120,Adult
1456247,Adult
1456404,Adult
1456891,Adult
1457037,Senior
1457192,Senior
1457226,Senior
1457268,Middle Age
1457295,Adult
1457391,Senior
1457465,Middle Age
1457500,Senior
1457759,Young Adults
1458164,Senior
1458301,Young Adults
1458350,Middle Age
1458544,Middle Age
1458590,Senior
1458743,Middle Age
1458780,Young Adults
1458811,Adult
1459006,Young Adults
1459686,Middle Age
1459858,Young Adults
1459894,Adult
1460061,Adult
1460077,Adult
1460194,Senior
1460501,Middle Age
1460614,Young Adults
1460919,Middle Age
1460974,Senior
1461001,Middle Age
1461020,Young Adults
1461041,Middle Age
1461077,Senior
1461248,Senior
1461316,Young Adults
1461681,Young Adults
1461845,Young Adults
1462148,Senior
1462224,Young Adults
1462274,Adult
1462312,Young Adults
1462974,Middle Age
1463092,Adult
1463149,Adult
1463375,Senior
1463606,Young Adults
1463715,Young Adults
1464274,Young Adults
1464440,Middle Age
1464857,Young Adults
1464960,Adult
1465108,Adult
1465279,Senior
1465283,Middle Age
1465462,Senior
1465552,Young Adults
1465813,Young Adults
1465827,Young Adults
1465839,Young Adults
1466089,Adult
1466160,Young Adults
1466166,Adult
1466422,Adult
1466506,Adult
1466528,Senior
1466537,Adult
1466682,Middle Age
1466728,Adult
1467036,Middle Age
1467046,Senior
1467054,Middle Age
1467088,Young Adults
1467137,Middle Age
1467183,Middle Age
1467292,Senior
1467706,Adult
1468248,Senior
1468252,Senior
1469208,Young Adults
1469355,Senior
1469379,Middle Age
1469753,Senior
1470025,Adult
1470076,Adult
1470332,Young Adults
1470398,Young Adults
1470640,Middle Age
1470648,Young Adults
1470803,Senior
1470908,Teen
1471107,Senior
1471304,Middle Age
1471397,Senior
1471544,Senior
1472106,Middle Age
1472188,Senior
1472278,Middle Age
1472319,Middle Age
1472334,Middle Age
1472355,Young Adults
1472632,Senior
1472706,Middle Age
1472731,Adult
1472942,Middle Age
1472967,Young Adults
1473090,Young Adults
1473522,Senior
1473690,Adult
1474188,Young Adults
1474189,Adult
1474251,Young Adults
1474264,Teen
1474363,Senior
1474420,Middle Age
1474834,Senior
1475255,Adult
1475591,Adult
1475761,Senior
1475886,Middle Age
1475900,Young Adults
1476356,Senior
1476450,Middle Age
1476600,Senior
1476648,Young Adults
1476747,Young Adults
1476834,Adult
1476967,Young Adults
1477324,Middle Age
1477343,Adult
1477627,Young Adults
1477712,Young Adults
1477953,Young Adults
1478150,Young Adults
1478441,Senior
1478481,Senior
1478631,Senior
1478691,Adult
1479015,Senior
1479035,Adult
1479117,Adult
1479170,Middle Age
1479334,Senior
1480115,Adult
1480191,Young Adults
1480257,Senior
1480276,Senior
1480378,Middle Age
1480712,Senior
1480876,Senior
1480890,Senior
1480971,Adult
1481042,Young Adults
1481067,Senior
1481150,Senior
1481250,Young Adults
1481578,Young Adults
1482039,Middle Age
1482078,Young Adults
1482176,Adult
1482325,Senior
1482467,Adult
1482513,Senior
1482535,Middle Age
1482570,Adult
1482586,Senior
1482831,Young Adults
1483091,Middle Age
1483256,Senior
1483469,Senior
1483567,Adult
1483593,Senior
1483653,Middle Age
1483885,Young Adults
1484053,Middle Age
1484131,Adult
1484183,Middle Age
1484343,Young Adults
1484427,Middle Age
1484484,Young Adults
1484561,Middle Age
1484738,Adult
1484743,Young Adults
1484805,Senior
1484963,Senior
1484964,Adult
1485014,Adult
1485404,Senior
1485415,Middle Age
1485548,Middle Age
1486024,Senior
1486029,Young Adults
1486156,Adult
1486370,Senior
1486608,Teen
1486720,Adult
1486762,Adult
1486787,Teen
1486871,Senior
1486879,Middle Age
1486980,Adult
1487034,Teen
1487198,Middle Age
1487390,Senior
1487544,Adult
1487580,Adult
1487693,Middle Age
1487794,Senior
1488083,Adult
1488175,Young Adults
1488346,Senior
1488538,Senior
1488708,Middle Age
1488734,Adult
1489054,Middle Age
1489075,Middle Age
1489101,Young Adults
1489110,Middle Age
1489156,Teen
1489269,Adult
1489610,Adult
1489650,Young Adults
1490044,Middle Age
1490226,Young Adults
1490323,Young Adults
1490471,Adult
1490800,Middle Age
1490808,Adult
1491175,Senior
1491533,Young Adults
1491550,Adult
1491708,Young Adults
1491746,Young Adults
1491814,Adult
1491817,Middle Age
1492176,Young Adults
1492661,Adult
1493184,Senior
1493457,Senior
1493539,Senior
1493694,Senior
1493760,Adult
1493826,Middle Age
1493947,Adult
1494306,Middle Age
1494972,Senior
1495200,Middle Age
1495557,Adult
1495668,Young Adults
1495710,Middle Age
1495716,Middle Age
1495792,Young Adults
1496038,Senior
1496211,Young Adults
1496288,Senior
1496323,Adult
1496360,Adult
1496507,Senior
1496883,Middle Age
1497151,Teen
1497629,Young Adults
1497719,Senior
1497730,Middle Age
1497768,Middle Age
1498031,Adult
1498135,Senior
1498218,Middle Age
1498538,Adult
1498800,Middle Age
1499317,Young Adults
1499462,Young Adults
1499604,Adult
1499630,Adult
1499679,Senior
1499911,Middle Age
1500150,Young Adults
1500269,Young Adults
1500391,Adult
1501073,Young Adults
1501127,Senior
1501383,Young Adults
1501439,Young Adults
1501443,Middle Age
1501608,Adult
1501626,Adult
1501704,Adult
1501746,Senior
1501857,Senior
1502034,Adult
1502234,Senior
1502480,Middle Age
1502555,Senior
1502567,Young Adults
1502818,Middle Age
1502837,Senior
1503301,Senior
1503418,Adult
1503489,Senior
1503640,Young Adults
1503831,Middle Age
1503933,Adult
1504078,Middle Age
1504102,Young Adults
1504353,Teen
1504430,Young Adults
1504616,Teen
1504968,Senior
1505426,Middle Age
1505443,Teen
1505785,Young Adults
1506082,Senior
1506352,Middle Age
1506430,Middle Age
1506493,Young Adults
1506511,Adult
1506603,Young Adults
1506640,Teen
1507007,Young Adults
1507090,Young Adults
1507348,Senior
1507400,Young Adults
1507519,Teen
1507750,Young Adults
1507791,Adult
1507926,Middle Age
1508230,Adult
1508295,Middle Age
1508721,Adult
1509196,Young Adults
1509250,Young Adults
1509335,Middle Age
1509730,Middle Age
1509931,Young Adults
1509978,Senior
1510026,Senior
1510144,Young Adults
1510251,Young Adults
1510449,Young Adults
1510628,Senior
1510796,Young Adults
1511165,Senior
1511333,Middle Age
1511494,Young Adults
1512083,Senior
1512274,Middle Age
1512289,Adult
1512558,Middle Age
1512747,Senior
1513100,Senior
1513119,Adult
1513290,Senior
1513428,Young Adults
1513448,Adult
1513582,Adult
1513646,Young Adults
1513670,Adult
1513795,Young Adults
1513894,Young Adults
1513963,Young Adults
1514006,Senior
1514093,Adult
1514233,Adult
1514479,Middle Age
1514787,Young Adults
1514884,Young Adults
1514909,Middle Age
1515177,Senior
1515615,Young Adults
1515621,Young Adults
1515698,Middle Age
1516060,Adult
1516123,Middle Age
1516541,Adult
1516646,Young Adults
1516885,Senior
1517046,Middle Age
1517088,Senior
1517199,Senior
1517394,Adult
1517504,Middle Age
1517554,Senior
1517642,Adult
1517700,Senior
1517783,Senior
1517872,Middle Age
1518136,Young Adults
1518244,Adult
1518437,Middle Age
1518651,Middle Age
1519041,Young Adults
1519236,Adult
1519309,Middle Age
1519413,Young Adults
1519854,Senior
1520094,Senior
1520217,Middle Age
1520295,Middle Age
1520875,Adult
1520979,Young Adults
1521107,Senior
1521358,Senior
1521733,Senior
1521744,Senior
1522232,Young Adults
1522440,Middle Age
1522447,Young Adults
1522483,Young Adults
1522590,Senior
1522682,Senior
1522843,Teen
1522988,Adult
1523267,Middle Age
1523366,Adult
1523497,Senior
1523902,Adult
1523947,Senior
1523982,Young Adults
1524144,Young Adults
1524428,Adult
1524438,Young Adults
1524450,Senior
1524551,Middle Age
1524676,Middle Age
1524756,Middle Age
1524810,Middle Age
1524904,Senior
1525000,Young Adults
1525002,Young Adults
1525015,Middle Age
1525125,Senior
1525193,Senior
1525634,Middle Age
1525920,Adult
1525943,Middle Age
1525958,Senior
1526098,Young Adults
1526191,Senior
1526388,Young Adults
1526612,Senior
1526675,Senior
1526835,Senior
1526993,Young Adults
1527115,Senior
1527126,Senior
1527475,Adult
1527714,Senior
1527949,Senior
1527995,Senior
1528045,Adult
1528114,Young Adults
1528345,Young Adults
1528423,Adult
1528439,Senior
1528611,Young Adults
1529022,Middle Age
1529235,Young Adults
1529263,Middle Age
1529720,Senior
1529852,Adult
1529853,Adult
1529909,Adult
1529931,Middle Age
1530535,Adult
1530554,Senior
1530756,Senior
1530958,Senior
1530975,Adult
1531024,Senior
1531046,Young Adults
1531146,Young Adults
1531376,Middle Age
1531435,Adult
1531565,Young Adults
1531685,Adult
1531794,Adult
1531796,Young Adults
1531809,Young Adults
1532128,Adult
1532248,Adult
1532276,Young Adults
1532333,Senior
1532522,Senior
1532790,Middle Age
1533025,Middle Age
1533095,Senior
1533246,Young Adults
1533381,Young Adults
1533401,Middle Age
1533574,Senior
1533894,Middle Age
1533906,Middle Age
1534133,Young Adults
1534242,Adult
1534539,Senior
1534621,Young Adults
1534676,Senior
1534703,Adult
1534799,Teen
1534954,Adult
1534968,Adult
1535089,Senior
1535104,Young Adults
1535347,Young Adults
1535357,Young Adults
1535406,Senior
1535424,Young Adults
1535433,Adult
1535508,Adult
1535646,Young Adults
1535726,Young Adults
1535814,Senior
1536206,Senior
1536254,Senior
1536373,Adult
1536505,Young Adults
1536966,Middle Age
